Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
2018,6,Hudson Valley,Dutchess,1300,1450000
2018,6,Western New York,Erie,6200,5530000
2018,6,North Country,Essex,100,140000
2018,6,North Country,Franklin,300,240000
2018,6,Mohawk Valley,Fulton,300,260000
2018,6,Finger Lakes,Genesee,400,330000
2018,6,Capital,Greene,300,250000
2018,6,North Country,Hamilton,0,20000
2018,6,Mohawk Valley,Herkimer,300,260000
2018,6,North Country,Jefferson,600,520000
2018,6,New York City,Kings,17800,18620000
2018,6,North Country,Lewis,200,150000
2018,6,Finger Lakes,Livingston,400,380000
2018,6,Central New York,Madison,400,380000
2018,6,Finger Lakes,Monroe,4400,4320000
2018,6,Mohawk Valley,Montgomery,400,370000
2018,6,Long Island,Nassau,7300,8210000
2018,6,New York City,New York,12300,13500000
2018,6,Western New York,Niagara,1800,1440000
2018,6,Mohawk Valley,Oneida,1400,1230000
2018,6,Central New York,Onondaga,2500,2400000
2018,6,Finger Lakes,Ontario,600,570000
2018,6,Hudson Valley,Orange,2000,2130000
2018,6,Finger Lakes,Orleans,300,210000
2018,6,Central New York,Oswego,1000,960000
2018,6,Mohawk Valley,Otsego,300,290000
2018,6,Out-of-State Resident,Out-of-State,12300,15390000
2018,6,Hudson Valley,Putnam,500,530000
2018,6,New York City,Queens,13300,14550000
2018,6,Capital,Rensselaer,1000,950000
2018,6,New York City,Richmond,2700,2870000
2018,6,Hudson Valley,Rockland,1300,1350000
2018,6,Capital,Saratoga,1100,1150000
2018,6,Capital,Schenectady,1000,1040000
2018,6,Mohawk Valley,Schoharie,200,180000
2018,6,Southern Tier,Schuyler,100,80000
2018,6,Finger Lakes,Seneca,200,150000
2018,6,Southern Tier,Steuben,600,500000
2018,6,North Country,St. Lawrence,800,660000
2018,6,Long Island,Suffolk,8200,8750000
2018,6,Hudson Valley,Sullivan,400,380000
2018,6,Southern Tier,Tioga,300,250000
2018,6,Southern Tier,Tompkins,300,350000
2018,6,Hudson Valley,Ulster,1000,1020000
2018,6,Unknown Geography,Unknown,100,140000
2018,6,Capital,Warren,400,330000
2018,6,Capital,Washington,300,290000
2018,6,Finger Lakes,Wayne,500,520000
2018,6,Hudson Valley,Westchester,4800,5390000
2018,6,Finger Lakes,Wyoming,200,170000
2018,6,Finger Lakes,Yates,100,80000
2018,5,Capital,Albany,1700,1720000
2018,5,Western New York,Allegany,300,290000
2018,5,New York City,Bronx,12000,12510000
2018,5,Southern Tier,Broome,1400,1210000
2018,5,Western New York,Cattaraugus,700,600000
2018,5,Central New York,Cayuga,600,570000
2018,5,Western New York,Chautauqua,900,810000
2018,5,Southern Tier,Chemung,500,460000
2018,5,Southern Tier,Chenango,400,330000
2018,5,North Country,Clinton,600,480000
2018,5,Capital,Columbia,300,290000
2018,5,Central New York,Cortland,400,340000
2018,5,Southern Tier,Delaware,300,240000
2018,5,Hudson Valley,Dutchess,1500,1660000
2018,5,Western New York,Erie,6700,6480000
2018,5,North Country,Essex,300,200000
2018,5,North Country,Franklin,400,380000
2018,5,Mohawk Valley,Fulton,400,340000
2018,5,Finger Lakes,Genesee,400,400000
2018,5,Capital,Greene,300,310000
2018,5,North Country,Hamilton,100,60000
2018,5,Mohawk Valley,Herkimer,500,400000
2018,5,North Country,Jefferson,900,740000
2018,5,New York City,Kings,18200,20660000
2018,5,North Country,Lewis,300,220000
2018,5,Finger Lakes,Livingston,600,510000
2018,5,Central New York,Madison,500,460000
2018,5,Finger Lakes,Monroe,4800,4930000
2018,5,Mohawk Valley,Montgomery,500,460000
2018,5,Long Island,Nassau,7500,9000000
2018,5,New York City,New York,12500,15060000
2018,5,Western New York,Niagara,2000,1810000
2018,5,Mohawk Valley,Oneida,1600,1420000
2018,5,Central New York,Onondaga,2800,2710000
2018,5,Finger Lakes,Ontario,700,680000
2018,5,Hudson Valley,Orange,2200,2400000
2018,5,Finger Lakes,Orleans,300,240000
2018,5,Central New York,Oswego,1100,990000
2018,5,Mohawk Valley,Otsego,400,320000
2018,5,Out-of-State Resident,Out-of-State,12800,17150000
2018,5,Hudson Valley,Putnam,500,580000
2018,5,New York City,Queens,13900,16180000
2018,5,Capital,Rensselaer,1000,1060000
2018,5,New York City,Richmond,2700,3070000
2018,5,Hudson Valley,Rockland,1300,1510000
2018,5,Capital,Saratoga,1300,1420000
2018,5,Capital,Schenectady,1100,1200000
2018,5,Mohawk Valley,Schoharie,300,230000
2018,5,Southern Tier,Schuyler,200,140000
2018,5,Finger Lakes,Seneca,200,190000
2018,5,Southern Tier,Steuben,900,720000
2018,5,North Country,St. Lawrence,1000,760000
2018,5,Long Island,Suffolk,8800,10040000
2018,5,Hudson Valley,Sullivan,500,470000
2018,5,Southern Tier,Tioga,300,310000
2018,5,Southern Tier,Tompkins,400,350000
2018,5,Hudson Valley,Ulster,1100,1110000
2018,5,Unknown Geography,Unknown,100,210000
2018,5,Capital,Warren,600,470000
2018,5,Capital,Washington,400,380000
2018,5,Finger Lakes,Wayne,700,580000
2018,5,Hudson Valley,Westchester,4900,5900000
2018,5,Finger Lakes,Wyoming,300,270000
2018,5,Finger Lakes,Yates,100,100000
2018,4,Capital,Albany,2100,2200000
2018,4,Western New York,Allegany,500,470000
2018,4,New York City,Bronx,15300,14520000
2018,4,Southern Tier,Broome,2000,2090000
2018,4,Western New York,Cattaraugus,1100,1060000
2018,4,Central New York,Cayuga,900,890000
2018,4,Western New York,Chautauqua,1500,1370000
2018,4,Southern Tier,Chemung,700,670000
2018,4,Southern Tier,Chenango,600,650000
2018,4,North Country,Clinton,800,790000
2018,4,Capital,Columbia,400,480000
2018,4,Central New York,Cortland,700,740000
2018,4,Southern Tier,Delaware,500,470000
2018,4,Hudson Valley,Dutchess,1800,2010000
2018,4,Western New York,Erie,10100,9680000
2018,4,North Country,Essex,400,410000
2018,4,North Country,Franklin,600,600000
2018,4,Mohawk Valley,Fulton,600,620000
2018,4,Finger Lakes,Genesee,700,700000
2018,4,Capital,Greene,500,490000
2018,4,North Country,Hamilton,200,150000
2018,4,Mohawk Valley,Herkimer,800,820000
2018,4,North Country,Jefferson,1500,1490000
2018,4,New York City,Kings,21900,22620000
2018,4,North Country,Lewis,500,530000
2018,4,Finger Lakes,Livingston,800,790000
2018,4,Central New York,Madison,800,870000
2018,4,Finger Lakes,Monroe,6900,6790000
2018,4,Mohawk Valley,Montgomery,800,800000
2018,4,Long Island,Nassau,10100,10490000
2018,4,New York City,New York,13500,15400000
2018,4,Western New York,Niagara,3400,3090000
2018,4,Mohawk Valley,Oneida,2200,2180000
2018,4,Central New York,Onondaga,3700,3830000
2018,4,Finger Lakes,Ontario,1100,1170000
2018,4,Hudson Valley,Orange,3100,3100000
2018,4,Finger Lakes,Orleans,500,440000
2018,4,Central New York,Oswego,1600,1610000
2018,4,Mohawk Valley,Otsego,700,630000
2018,4,Out-of-State Resident,Out-of-State,14200,18460000
2018,4,Hudson Valley,Putnam,700,710000
2018,4,New York City,Queens,16800,17920000
2018,4,Capital,Rensselaer,1500,1630000
2018,4,New York City,Richmond,3700,3590000
2018,4,Hudson Valley,Rockland,1900,1810000
2018,4,Capital,Saratoga,1900,2000000
2018,4,Capital,Schenectady,1600,1620000
2018,4,Mohawk Valley,Schoharie,400,430000
2018,4,Southern Tier,Schuyler,300,300000
2018,4,Finger Lakes,Seneca,300,280000
2018,4,Southern Tier,Steuben,1200,1160000
2018,4,North Country,St. Lawrence,1300,1270000
2018,4,Long Island,Suffolk,14500,14090000
2018,4,Hudson Valley,Sullivan,800,740000
2018,4,Southern Tier,Tioga,500,520000
2018,4,Southern Tier,Tompkins,500,500000
2018,4,Hudson Valley,Ulster,1600,1470000
2018,4,Unknown Geography,Unknown,100,140000
2018,4,Capital,Warren,1000,950000
2018,4,Capital,Washington,600,620000
2018,4,Finger Lakes,Wayne,1000,1130000
2018,4,Hudson Valley,Westchester,6500,6870000
2018,4,Finger Lakes,Wyoming,600,610000
2018,4,Finger Lakes,Yates,200,220000
2018,3,Capital,Albany,2200,2340000
2018,3,Western New York,Allegany,600,580000
2018,3,New York City,Bronx,14000,13980000
2018,3,Southern Tier,Broome,2200,2270000
2018,3,Western New York,Cattaraugus,1200,1230000
2018,3,Central New York,Cayuga,900,950000
2018,3,Western New York,Chautauqua,1500,1460000
2018,3,Southern Tier,Chemung,800,730000
2018,3,Southern Tier,Chenango,700,740000
2018,3,North Country,Clinton,900,890000
2018,3,Capital,Columbia,500,580000
2018,3,Central New York,Cortland,800,870000
2018,3,Southern Tier,Delaware,500,520000
2018,3,Hudson Valley,Dutchess,2000,2230000
2018,3,Western New York,Erie,9900,10460000
2018,3,North Country,Essex,500,480000
2018,3,North Country,Franklin,600,640000
2018,3,Mohawk Valley,Fulton,700,700000
2018,3,Finger Lakes,Genesee,800,840000
2018,3,Capital,Greene,500,530000
2018,3,North Country,Hamilton,200,130000
2018,3,Mohawk Valley,Herkimer,900,950000
2018,3,North Country,Jefferson,1700,1710000
2018,3,New York City,Kings,19500,20970000
2018,3,North Country,Lewis,500,590000
2018,3,Finger Lakes,Livingston,900,890000
2018,3,Central New York,Madison,900,1070000
2018,3,Finger Lakes,Monroe,6900,7110000
2018,3,Mohawk Valley,Montgomery,900,960000
2018,3,Long Island,Nassau,9800,11010000
2018,3,New York City,New York,13100,14710000
2018,3,Western New York,Niagara,3300,3310000
2018,3,Mohawk Valley,Oneida,2300,2310000
2018,3,Central New York,Onondaga,4000,4240000
2018,3,Finger Lakes,Ontario,1300,1380000
2018,3,Hudson Valley,Orange,2800,3020000
2018,3,Finger Lakes,Orleans,500,560000
2018,3,Central New York,Oswego,1800,1850000
2018,3,Mohawk Valley,Otsego,800,780000
2018,3,Out-of-State Resident,Out-of-State,14700,18650000
2018,3,Hudson Valley,Putnam,800,830000
2018,3,New York City,Queens,15700,17270000
2018,3,Capital,Rensselaer,1600,1820000
2018,3,New York City,Richmond,3100,3360000
2018,3,Hudson Valley,Rockland,2100,2010000
2018,3,Capital,Saratoga,2000,2310000
2018,3,Capital,Schenectady,1600,1720000
2018,3,Mohawk Valley,Schoharie,500,530000
2018,3,Southern Tier,Schuyler,300,350000
2018,3,Finger Lakes,Seneca,300,350000
2018,3,Southern Tier,Steuben,1300,1300000
2018,3,North Country,St. Lawrence,1400,1360000
2018,3,Long Island,Suffolk,14500,16340000
2018,3,Hudson Valley,Sullivan,800,790000
2018,3,Southern Tier,Tioga,600,630000
2018,3,Southern Tier,Tompkins,600,590000
2018,3,Hudson Valley,Ulster,1600,1620000
2018,3,Unknown Geography,Unknown,100,170000
2018,3,Capital,Warren,1100,1120000
2018,3,Capital,Washington,700,750000
2018,3,Finger Lakes,Wayne,1200,1260000
2018,3,Hudson Valley,Westchester,6800,7510000
2018,3,Finger Lakes,Wyoming,700,760000
2018,3,Finger Lakes,Yates,300,260000
2018,2,Capital,Albany,2200,2320000
2018,2,Western New York,Allegany,600,610000
2018,2,New York City,Bronx,15800,14560000
2018,2,Southern Tier,Broome,2100,2320000
2018,2,Western New York,Cattaraugus,1300,1300000
2018,2,Central New York,Cayuga,1000,1010000
2018,2,Western New York,Chautauqua,1600,1490000
2018,2,Southern Tier,Chemung,800,730000
2018,2,Southern Tier,Chenango,700,810000
2018,2,North Country,Clinton,900,940000
2018,2,Capital,Columbia,500,590000
2018,2,Central New York,Cortland,800,930000
2018,2,Southern Tier,Delaware,500,540000
2018,2,Hudson Valley,Dutchess,2000,2270000
2018,2,Western New York,Erie,11000,10750000
2018,2,North Country,Essex,500,480000
2018,2,North Country,Franklin,600,630000
2018,2,Mohawk Valley,Fulton,700,750000
2018,2,Finger Lakes,Genesee,900,920000
2018,2,Capital,Greene,600,570000
2018,2,North Country,Hamilton,100,130000
2018,2,Mohawk Valley,Herkimer,1000,1010000
2018,2,North Country,Jefferson,1800,1710000
2018,2,New York City,Kings,21800,21570000
2018,2,North Country,Lewis,500,620000
2018,2,Finger Lakes,Livingston,900,890000
2018,2,Central New York,Madison,1000,1070000
2018,2,Finger Lakes,Monroe,7500,7190000
2018,2,Mohawk Valley,Montgomery,1000,1050000
2018,2,Long Island,Nassau,11000,11500000
2018,2,New York City,New York,13300,14430000
2018,2,Western New York,Niagara,3700,3420000
2018,2,Mohawk Valley,Oneida,2400,2370000
2018,2,Central New York,Onondaga,4300,4320000
2018,2,Finger Lakes,Ontario,1300,1410000
2018,2,Hudson Valley,Orange,2800,3080000
2018,2,Finger Lakes,Orleans,600,580000
2018,2,Central New York,Oswego,1900,1980000
2018,2,Mohawk Valley,Otsego,800,810000
2018,2,Out-of-State Resident,Out-of-State,15100,18870000
2018,2,Hudson Valley,Putnam,800,900000
2018,2,New York City,Queens,17300,17640000
2018,2,Capital,Rensselaer,1700,1820000
2018,2,New York City,Richmond,3700,3600000
2018,2,Hudson Valley,Rockland,2100,2060000
2018,2,Capital,Saratoga,2100,2340000
2018,2,Capital,Schenectady,1700,1770000
2018,2,Mohawk Valley,Schoharie,600,590000
2018,2,Southern Tier,Schuyler,300,350000
2018,2,Finger Lakes,Seneca,400,390000
2018,2,Southern Tier,Steuben,1400,1390000
2018,2,North Country,St. Lawrence,1400,1360000
2018,2,Long Island,Suffolk,17100,18020000
2018,2,Hudson Valley,Sullivan,800,790000
2018,2,Southern Tier,Tioga,600,640000
2018,2,Southern Tier,Tompkins,600,610000
2018,2,Hudson Valley,Ulster,1600,1730000
2018,2,Unknown Geography,Unknown,100,140000
2018,2,Capital,Warren,1100,1090000
2018,2,Capital,Washington,800,810000
2018,2,Finger Lakes,Wayne,1200,1280000
2018,2,Hudson Valley,Westchester,7200,7720000
2018,2,Finger Lakes,Wyoming,800,830000
2018,2,Finger Lakes,Yates,300,280000
2018,1,Capital,Albany,2500,2810000
2018,1,Western New York,Allegany,700,770000
2018,1,New York City,Bronx,17200,17780000
2018,1,Southern Tier,Broome,2400,2770000
2018,1,Western New York,Cattaraugus,1400,1620000
2018,1,Central New York,Cayuga,1100,1210000
2018,1,Western New York,Chautauqua,1700,1780000
2018,1,Southern Tier,Chemung,800,880000
2018,1,Southern Tier,Chenango,800,990000
2018,1,North Country,Clinton,1000,1160000
2018,1,Capital,Columbia,600,680000
2018,1,Central New York,Cortland,900,1170000
2018,1,Southern Tier,Delaware,600,670000
2018,1,Hudson Valley,Dutchess,2400,2780000
2018,1,Western New York,Erie,12100,13130000
2018,1,North Country,Essex,500,550000
2018,1,North Country,Franklin,700,760000
2018,1,Mohawk Valley,Fulton,700,870000
2018,1,Finger Lakes,Genesee,1000,1150000
2018,1,Capital,Greene,600,690000
2018,1,North Country,Hamilton,100,150000
2018,1,Mohawk Valley,Herkimer,1500,1460000
2018,1,North Country,Jefferson,1800,2020000
2018,1,New York City,Kings,24300,26430000
2018,1,North Country,Lewis,600,740000
2018,1,Finger Lakes,Livingston,1000,1130000
2018,1,Central New York,Madison,1100,1330000
2018,1,Finger Lakes,Monroe,8100,8600000
2018,1,Mohawk Valley,Montgomery,1100,1260000
2018,1,Long Island,Nassau,12300,14180000
2018,1,New York City,New York,14700,17660000
2018,1,Western New York,Niagara,4100,4280000
2018,1,Mohawk Valley,Oneida,2700,2920000
2018,1,Central New York,Onondaga,4600,5190000
2018,1,Finger Lakes,Ontario,1400,1620000
2018,1,Hudson Valley,Orange,3600,3810000
2018,1,Finger Lakes,Orleans,700,740000
2018,1,Central New York,Oswego,2200,2500000
2018,1,Mohawk Valley,Otsego,900,1040000
2018,1,Out-of-State Resident,Out-of-State,16800,23210000
2018,1,Hudson Valley,Putnam,900,1110000
2018,1,New York City,Queens,19400,22050000
2018,1,Capital,Rensselaer,1900,2200000
2018,1,New York City,Richmond,4400,4610000
2018,1,Hudson Valley,Rockland,2400,2590000
2018,1,Capital,Saratoga,2200,2660000
2018,1,Capital,Schenectady,1800,1990000
2018,1,Mohawk Valley,Schoharie,600,730000
2018,1,Southern Tier,Schuyler,300,410000
2018,1,Finger Lakes,Seneca,400,490000
2018,1,Southern Tier,Steuben,1400,1640000
2018,1,North Country,St. Lawrence,1600,1780000
2018,1,Long Island,Suffolk,19100,21870000
2018,1,Hudson Valley,Sullivan,900,990000
2018,1,Southern Tier,Tioga,600,790000
2018,1,Southern Tier,Tompkins,700,750000
2018,1,Hudson Valley,Ulster,2000,2210000
2018,1,Unknown Geography,Unknown,100,190000
2018,1,Capital,Warren,1200,1300000
2018,1,Capital,Washington,800,920000
2018,1,Finger Lakes,Wayne,1300,1550000
2018,1,Hudson Valley,Westchester,8000,9450000
2018,1,Finger Lakes,Wyoming,900,1030000
2018,1,Finger Lakes,Yates,300,340000
2017,12,Capital,Albany,1900,1800000
2017,12,Western New York,Allegany,500,450000
2017,12,New York City,Bronx,13400,12970000
2017,12,Southern Tier,Broome,1800,1660000
2017,12,Western New York,Cattaraugus,1100,1010000
2017,12,Central New York,Cayuga,700,670000
2017,12,Western New York,Chautauqua,1400,1190000
2017,12,Southern Tier,Chemung,600,570000
2017,12,Southern Tier,Chenango,600,620000
2017,12,North Country,Clinton,800,650000
2017,12,Capital,Columbia,400,390000
2017,12,Central New York,Cortland,700,730000
2017,12,Southern Tier,Delaware,400,350000
2017,12,Hudson Valley,Dutchess,1700,1730000
2017,12,Western New York,Erie,9200,8680000
2017,12,North Country,Essex,400,340000
2017,12,North Country,Franklin,500,470000
2017,12,Mohawk Valley,Fulton,500,490000
2017,12,Finger Lakes,Genesee,800,690000
2017,12,Capital,Greene,500,420000
2017,12,North Country,Hamilton,100,120000
2017,12,Mohawk Valley,Herkimer,800,760000
2017,12,North Country,Jefferson,1400,1280000
2017,12,New York City,Kings,18700,19350000
2017,12,North Country,Lewis,400,410000
2017,12,Finger Lakes,Livingston,700,670000
2017,12,Central New York,Madison,800,780000
2017,12,Finger Lakes,Monroe,6200,5940000
2017,12,Mohawk Valley,Montgomery,700,650000
2017,12,Long Island,Nassau,8400,9170000
2017,12,New York City,New York,12400,13460000
2017,12,Western New York,Niagara,3200,2720000
2017,12,Mohawk Valley,Oneida,2100,1830000
2017,12,Central New York,Onondaga,3600,3390000
2017,12,Finger Lakes,Ontario,1100,1020000
2017,12,Hudson Valley,Orange,2300,2320000
2017,12,Finger Lakes,Orleans,500,460000
2017,12,Central New York,Oswego,1600,1520000
2017,12,Mohawk Valley,Otsego,700,590000
2017,12,Out-of-State Resident,Out-of-State,14200,17100000
2017,12,Hudson Valley,Putnam,600,680000
2017,12,New York City,Queens,14700,15590000
2017,12,Capital,Rensselaer,1300,1290000
2017,12,New York City,Richmond,3000,3050000
2017,12,Hudson Valley,Rockland,1600,1700000
2017,12,Capital,Saratoga,1700,1700000
2017,12,Capital,Schenectady,1300,1250000
2017,12,Mohawk Valley,Schoharie,400,330000
2017,12,Southern Tier,Schuyler,300,270000
2017,12,Finger Lakes,Seneca,300,290000
2017,12,Southern Tier,Steuben,1100,1040000
2017,12,North Country,St. Lawrence,1200,1030000
2017,12,Long Island,Suffolk,12100,12980000
2017,12,Hudson Valley,Sullivan,700,640000
2017,12,Southern Tier,Tioga,500,450000
2017,12,Southern Tier,Tompkins,500,480000
2017,12,Hudson Valley,Ulster,1300,1250000
2017,12,Unknown Geography,Unknown,100,110000
2017,12,Capital,Warren,900,860000
2017,12,Capital,Washington,600,520000
2017,12,Finger Lakes,Wayne,1000,970000
2017,12,Hudson Valley,Westchester,5900,6320000
2017,12,Finger Lakes,Wyoming,700,600000
2017,12,Finger Lakes,Yates,200,220000
2017,11,Capital,Albany,1600,1560000
2017,11,Western New York,Allegany,400,350000
2017,11,New York City,Bronx,13100,13080000
2017,11,Southern Tier,Broome,1400,1170000
2017,11,Western New York,Cattaraugus,900,720000
2017,11,Central New York,Cayuga,600,540000
2017,11,Western New York,Chautauqua,1200,950000
2017,11,Southern Tier,Chemung,600,470000
2017,11,Southern Tier,Chenango,600,480000
2017,11,North Country,Clinton,600,450000
2017,11,Capital,Columbia,300,270000
2017,11,Central New York,Cortland,500,510000
2017,11,Southern Tier,Delaware,300,220000
2017,11,Hudson Valley,Dutchess,1500,1600000
2017,11,Western New York,Erie,7800,7040000
2017,11,North Country,Essex,300,240000
2017,11,North Country,Franklin,400,370000
2017,11,Mohawk Valley,Fulton,400,390000
2017,11,Finger Lakes,Genesee,600,550000
2017,11,Capital,Greene,400,340000
2017,11,North Country,Hamilton,100,100000
2017,11,Mohawk Valley,Herkimer,1000,630000
2017,11,North Country,Jefferson,1200,980000
2017,11,New York City,Kings,18600,19770000
2017,11,North Country,Lewis,300,270000
